# WRITE_FORCE NAME data/force INTERVAL 100 FAZONE WALL; SCALING 1
#           1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21
#        step         time         area       area-x       area-y       area-z     f-conv-x     f-conv-y     f-conv-z        f-p-x        f-p-y        f-p-z     f-visc-x     f-visc-y     f-visc-z     f-body-x     f-body-y     f-body-z    f-total-x    f-total-y    f-total-z
        12900      10.5113      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0667413     0.281339     0.012621   0.00536466 -0.000315913  0.000637297            0            0            0     0.072106     0.281023    0.0132583
        13000      10.5985      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0645481     0.273808     0.012715   0.00535951  -0.00031234  0.000634244            0            0            0    0.0699076     0.273496    0.0133493
        13100      10.6854      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0656505     0.278431    0.0126781   0.00536171 -0.000313242  0.000628215            0            0            0    0.0710122     0.278118    0.0133063
        13200      10.7726      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0649833     0.275752    0.0126435    0.0053625 -0.000314407  0.000618981            0            0            0    0.0703458     0.275437    0.0132625
        13300      10.8582      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0669008     0.280442    0.0126114   0.00536002 -0.000313218  0.000610537            0            0            0    0.0722608     0.280129    0.0132219
        13400      10.9436      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0661469     0.277844    0.0125388   0.00536134 -0.000318551  0.000621131            0            0            0    0.0715082     0.277525    0.0131599
        13500      11.0291      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0659281     0.278722    0.0116896   0.00537405  -0.00031442  0.000628269            0            0            0    0.0713021     0.278408    0.0123178
        13600      11.1125      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0645871     0.274453    0.0122354    0.0053767 -0.000332797  0.000631319            0            0            0    0.0699638      0.27412    0.0128667
        13700      11.1961      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.065258     0.276761    0.0124832   0.00537321 -0.000334241  0.000646418            0            0            0    0.0706312     0.276426    0.0131296
        13800      11.2821      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0652577     0.276929    0.0129028   0.00535814 -0.000334299  0.000652822            0            0            0    0.0706158     0.276595    0.0135556
        13900      11.3664      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0643066     0.273113    0.0127993    0.0053468 -0.000335926  0.000649622            0            0            0    0.0696534     0.272777    0.0134489
        14000      11.4508      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0664917     0.279639    0.0128595   0.00533173    -0.000333  0.000651002            0            0            0    0.0718235     0.279306    0.0135105
        14100      11.5337      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0649848     0.273064    0.0127839   0.00532636 -0.000324247  0.000645918            0            0            0    0.0703112      0.27274    0.0134299
        14200      11.6161      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0658986     0.277628    0.0127766    0.0053064 -0.000319604  0.000637921            0            0            0     0.071205     0.277308    0.0134145
        14300      11.6989      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0641448     0.273138     0.012443   0.00530339 -0.000309549  0.000637274            0            0            0    0.0694482     0.272828    0.0130803
        14400      11.7814      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0651936     0.278907    0.0121847   0.00532938 -0.000305328  0.000650101            0            0            0     0.070523     0.278602    0.0128348
        14500      11.8637      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0640652     0.275163    0.0122298    0.0053595 -0.000307126  0.000662193            0            0            0    0.0694247     0.274856     0.012892
        14600      11.9492      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0637237     0.273327    0.0124943   0.00536741  -0.00032087   0.00065677            0            0            0    0.0690911     0.273006     0.013151
        14700      12.0352      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0651175     0.275559    0.0124161   0.00536686 -0.000336469   0.00065155            0            0            0    0.0704844     0.275222    0.0130676
        14800      12.1202      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0662602     0.277421    0.0119191   0.00535919 -0.000334801  0.000649155            0            0            0    0.0716194     0.277087    0.0125683
        14900      12.2035      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0654062     0.274662    0.0121709   0.00534928 -0.000334115  0.000646209            0            0            0    0.0707555     0.274328    0.0128171
        15000      12.2843      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.065206     0.276482    0.0129951   0.00534819 -0.000329609  0.000649076            0            0            0    0.0705542     0.276152    0.0136441
        15100      12.3674      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0649083     0.277365    0.0133366   0.00535767  -0.00031668  0.000640804            0            0            0     0.070266     0.277048    0.0139774
        15200      12.4511      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0641796     0.274133     0.013305   0.00537046 -0.000318875   0.00063652            0            0            0    0.0695501     0.273814    0.0139415
        15300      12.5357      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0659097     0.277531    0.0125195   0.00537624 -0.000326985  0.000641562            0            0            0     0.071286     0.277204     0.013161
        15400      12.6196      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0647112     0.273582    0.0120865   0.00536836 -0.000331451  0.000649003            0            0            0    0.0700796     0.273251    0.0127355
        15500      12.7034      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0655134     0.276287    0.0122348   0.00535155 -0.000327044  0.000652728            0            0            0     0.070865      0.27596    0.0128875
        15600      12.7881      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0663892     0.279634    0.0118972   0.00534279 -0.000319738  0.000656188            0            0            0     0.071732     0.279314    0.0125534
        15700      12.8723      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.064861     0.274515    0.0120941   0.00534766 -0.000327922  0.000661064            0            0            0    0.0702087     0.274187    0.0127551
        15800      12.9533      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.065736     0.277127    0.0131366   0.00534554  -0.00034514  0.000673506            0            0            0    0.0710816     0.276782    0.0138101
        15900      13.0362      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0649571     0.274688    0.0134037   0.00534633 -0.000335294  0.000673117            0            0            0    0.0703035     0.274352    0.0140768
        16000      13.1189      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0651365     0.276881    0.0125356   0.00532806 -0.000322997    0.0006612            0            0            0    0.0704646     0.276558    0.0131968
        16100      13.2025      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0642683     0.274061    0.0123811   0.00532336 -0.000323948  0.000663936            0            0            0    0.0695916     0.273737     0.013045
        16200      13.2865      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0659054     0.278401    0.0120632   0.00533376 -0.000322148  0.000672628            0            0            0    0.0712392     0.278078    0.0127358
        16300      13.3692      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0648433     0.275029    0.0124825   0.00534707  -0.00032612  0.000683105            0            0            0    0.0701904     0.274702    0.0131656
        16400      13.4527      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0663706     0.280625    0.0122689   0.00536495 -0.000328969   0.00067677            0            0            0    0.0717355     0.280296    0.0129457
        16500      13.5367      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0641539     0.272835    0.0119317   0.00536272  -0.00033166  0.000663817            0            0            0    0.0695167     0.272503    0.0125955
        16600      13.6184      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0641532     0.274503    0.0121946   0.00535804 -0.000330317  0.000665365            0            0            0    0.0695113     0.274173      0.01286
        16700      13.6994      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0638814     0.273842    0.0125955   0.00534054  -0.00033028    0.0006595            0            0            0     0.069222     0.273512     0.013255
        16800      13.7826      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0645125     0.275445    0.0124519   0.00535057 -0.000327445  0.000656068            0            0            0     0.069863     0.275118     0.013108
        16900      13.8658      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0657355     0.279528    0.0121541   0.00536835 -0.000329654    0.0006589            0            0            0    0.0711038     0.279198     0.012813
        17000      13.9502      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0646356     0.275737    0.0125155   0.00537381 -0.000335093  0.000659075            0            0            0    0.0700094     0.275402    0.0131746
        17100      14.0326      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0655852     0.277775    0.0125178   0.00536775 -0.000340396  0.000661266            0            0            0     0.070953     0.277435     0.013179
        17200      14.1139      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0662681      0.27958    0.0120338   0.00537924 -0.000340655  0.000652731            0            0            0    0.0716473     0.279239    0.0126865
        17300      14.1962      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0657338     0.277854    0.0120781   0.00537771 -0.000344064   0.00065515            0            0            0    0.0711115      0.27751    0.0127332
        17400       14.277      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.064353     0.274055    0.0122403   0.00536627 -0.000346669  0.000664835            0            0            0    0.0697192     0.273708    0.0129052
        17500      14.3584      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0648323     0.275711     0.012265    0.0053494  -0.00034324  0.000661866            0            0            0    0.0701817     0.275368    0.0129268
        17600      14.4393      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0641511     0.273882    0.0124968     0.005348 -0.000338795  0.000669134            0            0            0    0.0694991     0.273543    0.0131659
        17700      14.5196      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.064255     0.275898    0.0123911   0.00535484 -0.000338752  0.000667364            0            0            0    0.0696099     0.275559    0.0130585
        17800      14.6014      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0637904     0.275285    0.0124349   0.00535619 -0.000339598  0.000662873            0            0            0    0.0691466     0.274945    0.0130978
        17900      14.6802      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0652526     0.277925    0.0122674   0.00535186 -0.000336063  0.000644421            0            0            0    0.0706044     0.277589    0.0129118
        18000       14.761      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0662715     0.280134    0.0119317   0.00535148 -0.000334338  0.000634638            0            0            0     0.071623     0.279799    0.0125663
        18100      14.8442      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.065867     0.279008    0.0115151   0.00535743 -0.000327705  0.000641368            0            0            0    0.0712244      0.27868    0.0121565
        18200      14.9263      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0655734     0.279153     0.011632   0.00538534 -0.000333539  0.000660646            0            0            0    0.0709588     0.278819    0.0122926
        18300       15.006      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0644256     0.276619     0.012048   0.00540656 -0.000342513  0.000667044            0            0            0    0.0698322     0.276277    0.0127151
        18400      15.0834      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0642364     0.275769    0.0125584   0.00539962 -0.000338296   0.00065889            0            0            0    0.0696361     0.275431    0.0132173
        18500      15.1637      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0     0.064547     0.275946    0.0126144    0.0053975 -0.000329916  0.000651667            0            0            0    0.0699445     0.275616     0.013266
        18600      15.2485      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0659865     0.280359    0.0120782   0.00539479 -0.000327242  0.000635099            0            0            0    0.0713813     0.280031    0.0127133
        18700      15.3313      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0647687     0.276011    0.0122879    0.0053987 -0.000331302  0.000630345            0            0            0    0.0701674      0.27568    0.0129183
        18800      15.4143      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0653076     0.278602    0.0125018   0.00538401 -0.000324637  0.000645771            0            0            0    0.0706916     0.278277    0.0131475
        18900      15.4961      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0645696     0.275917    0.0119777   0.00536297  -0.00031283  0.000651743            0            0            0    0.0699326     0.275604    0.0126294
        19000      15.5776      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0651035     0.278105    0.0118312   0.00534072 -0.000306594  0.000646296            0            0            0    0.0704442     0.277798    0.0124775
        19100      15.6582      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0643982     0.276448    0.0119975   0.00533746 -0.000305678  0.000642817            0            0            0    0.0697356     0.276143    0.0126403
        19200      15.7399      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0653189      0.27867    0.0132092   0.00533684 -0.000314209   0.00064605            0            0            0    0.0706557     0.278355    0.0138553
        19300      15.8216      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0650853     0.277368    0.0133763   0.00533084 -0.000312826  0.000637649            0            0            0    0.0704162     0.277055     0.014014
        19400      15.9034      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0660277     0.279736    0.0129091   0.00532498 -0.000311499  0.000628432            0            0            0    0.0713527     0.279425    0.0135375
        19500      15.9871      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0657827     0.278628    0.0124573   0.00531701  -0.00031667  0.000628245            0            0            0    0.0710997     0.278311    0.0130855
        19600      16.0692      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0659996     0.280598    0.0123699   0.00532887 -0.000316538  0.000627825            0            0            0    0.0713285     0.280282    0.0129977
        19700      16.1527      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0658389     0.279276    0.0123631   0.00532882 -0.000321077  0.000623712            0            0            0    0.0711677     0.278955    0.0129868
        19800       16.237      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0651828     0.277349    0.0121794    0.0053385 -0.000320743  0.000625379            0            0            0    0.0705213     0.277028    0.0128048
        19900       16.321      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0649726     0.277649    0.0124092   0.00535814 -0.000322091  0.000624634            0            0            0    0.0703307     0.277327    0.0130338
        20000      16.4067      1.66431 -3.19189e-16 -4.71845e-16  -2.0112e-17            0            0            0    0.0640338     0.275607    0.0124602   0.00536431 -0.000323087  0.000618782            0            0            0    0.0693982     0.275284    0.0130789
